municipality,eur_m2,period,source
Angoustrine-Villeneuve-des-Escaldes,8.97,2025,Carte des loyers
Angres,8.46,2025,Carte des loyers
Angresse,14.89,2025,Carte des loyers
Angrie,7.84,2025,Carte des loyers
Anguilcourt-le-Sart,9.45,2025,Carte des loyers
Angy,11.23,2025,Carte des loyers
Angé,8.34,2025,Carte des loyers
Anhaux,9.43,2025,Carte des loyers
Anhiers,9.24,2025,Carte des loyers
Aniane,10.83,2025,Carte des loyers
Aniche,8.32,2025,Carte des loyers
Anisy,10.7,2025,Carte des loyers
Anizy-le-Grand,8.19,2025,Carte des loyers
Anjeux,8.45,2025,Carte des loyers
Anjou,11.28,2025,Carte des loyers
Anjouin,8.11,2025,Carte des loyers
Anjoutey,12.03,2025,Carte des loyers
Anla,9.99,2025,Carte des loyers
Anlezy,6.58,2025,Carte des loyers
Anlhiac,7.15,2025,Carte des loyers
Annay,8.14,2025,Carte des loyers
Annay-la-Côte,7.02,2025,Carte des loyers
Annay-sur-Serein,9.04,2025,Carte des loyers
Annebault,12.28,2025,Carte des loyers
Annecy,18.66,2025,Carte des loyers
Annelles,7.92,2025,Carte des loyers
Annemasse,19.31,2025,Carte des loyers
Annepont,8.47,2025,Carte des loyers
Annequin,8.97,2025,Carte des loyers
Annesse-et-Beaulieu,8.8,2025,Carte des loyers
Annet-sur-Marne,15.41,2025,Carte des loyers
Anneux,8.08,2025,Carte des loyers
Anneville-Ambourville,9.8,2025,Carte des loyers
Anneville-en-Saire,9.9,2025,Carte des loyers
Anneville-sur-Scie,10.54,2025,Carte des loyers
Anneyron,10.14,2025,Carte des loyers
Annezay,10.75,2025,Carte des loyers
Annezin,8.84,2025,Carte des loyers
Annoire,8.92,2025,Carte des loyers
Annois,8.21,2025,Carte des loyers
Annoisin-Chatelans,12.88,2025,Carte des loyers
Annoix,6.87,2025,Carte des loyers
Annonay,10.49,2025,Carte des loyers
Annonville,6.09,2025,Carte des loyers
Annot,7.64,2025,Carte des loyers
Annouville-Vilmesnil,9.71,2025,Carte des loyers
Annoux,8.35,2025,Carte des loyers
Annullin,9.99,2025,Carte des loyers
Annéot,7.54,2025,Carte des loyers
Annéville-la-Prairie,6.16,2025,Carte des loyers
Anor,6.75,2025,Carte des loyers
Anos,9.87,2025,Carte des loyers
Anost,6.2,2025,Carte des loyers
Anould,8.48,2025,Carte des loyers
Anoux,10.41,2025,Carte des loyers
Anoye,9.27,2025,Carte des loyers
Anquetierville,8.66,2025,Carte des loyers
Anrosey,6.79,2025,Carte des loyers
Ansac-sur-Vienne,6.35,2025,Carte des loyers
Ansacq,11.24,2025,Carte des loyers
Ansan,8.72,2025,Carte des loyers
Ansauville,8.39,2025,Carte des loyers
Ansauvillers,7.93,2025,Carte des loyers
Anse,12.57,2025,Carte des loyers
Anse-Bertrand,13.29,2025,Carte des loyers
Ansignan,6.04,2025,Carte des loyers
Ansost,7.95,2025,Carte des loyers
Ansouis,13.58,2025,Carte des loyers
Anstaing,12.71,2025,Carte des loyers
Antagnac,7.64,2025,Carte des loyers
Anterrieux,7.79,2025,Carte des loyers
Anteuil,9.47,2025,Carte des loyers
Antezant-la-Chapelle,7.72,2025,Carte des loyers
Anthelupt,10.17,2025,Carte des loyers
Anthenay,8.7,2025,Carte des loyers
Antheny,6.54,2025,Carte des loyers
Antheuil,8.94,2025,Carte des loyers
Antheuil-Portes,10.1,2025,Carte des loyers
Anthien,6.2,2025,Carte des loyers
Anthon,13.48,2025,Carte des loyers
Anthy-sur-Léman,19.74,2025,Carte des loyers
Anthé,9.11,2025,Carte des loyers
Antibes,20.4,2025,Carte des loyers
Antichan,8.95,2025,Carte des loyers
Antichan-de-Frontignes,9.05,2025,Carte des loyers
Antignac,6.59,2025,Carte des loyers
Antigny,6.88,2025,Carte des loyers
Antigny-la-Ville,8.94,2025,Carte des loyers
Antilly,11.7,2025,Carte des loyers
Antin,7.33,2025,Carte des loyers
Antisanti,11.53,2025,Carte des loyers
Antist,9.3,2025,Carte des loyers
Antogny-le-Tillac,7.02,2025,Carte des loyers
Antoigné,7.29,2025,Carte des loyers
Antoingt,8.22,2025,Carte des loyers
Antonne-et-Trigonant,9.45,2025,Carte des loyers
Antony,21.45,2025,Carte des loyers
Antran,7.02,2025,Carte des loyers
Antras,7.74,2025,Carte des loyers
Antrenas,7.21,2025,Carte des loyers
Antugnac,8.43,2025,Carte des loyers
Antully,8.69,2025,Carte des loyers
Anvin,7.12,2025,Carte des loyers
Anvéville,8.99,2025,Carte des loyers
Any-Martin-Rieux,6.39,2025,Carte des loyers
Anzat-le-Luguet,6.59,2025,Carte des loyers
Anzeling,8.76,2025,Carte des loyers
Anzex,9.68,2025,Carte des loyers
Anzin,8.53,2025,Carte des loyers
Anzin-Saint-Aubin,10.54,2025,Carte des loyers
Anzy-le-Duc,6.91,2025,Carte des loyers
Anzême,8.01,2025,Carte des loyers
Anères,8.95,2025,Carte des loyers
Aoste,10.96,2025,Carte des loyers
Aougny,8.7,2025,Carte des loyers
Aouste,6.39,2025,Carte des loyers
Aouste-sur-Sye,10.1,2025,Carte des loyers
Aouze,6.84,2025,Carte des loyers
Apach,12.49,2025,Carte des loyers
Apatou,13.25,2025,Carte des loyers
Apchat,7.84,2025,Carte des loyers
Apchon,6.9,2025,Carte des loyers
Apinac,6.71,2025,Carte des loyers
Appelle,8.28,2025,Carte des loyers
Appenai-sous-Bellême,7.34,2025,Carte des loyers
Appenans,9.47,2025,Carte des loyers
Appenwihr,11.22,2025,Carte des loyers
Appeville,7.76,2025,Carte des loyers
Appeville-Annebault,9.59,2025,Carte des loyers
Appietto,14.63,2025,Carte des loyers
Appilly,8.19,2025,Carte des loyers
Appoigny,9.45,2025,Carte des loyers
Apprieu,12.02,2025,Carte des loyers
Appy,8.19,2025,Carte des loyers
Apremont,8.96,2025,Carte des loyers
Apremont-la-Forêt,7.63,2025,Carte des loyers
Apremont-sur-Allier,6.79,2025,Carte des loyers
Aprey,7.19,2025,Carte des loyers
Apt,11.34,2025,Carte des loyers
Arabaux,8.8,2025,Carte des loyers
Aragnouet,9.48,2025,Carte des loyers
Aragon,7.97,2025,Carte des loyers
Aramits,8.88,2025,Carte des loyers
Aramon,10.26,2025,Carte des loyers
Aranc,9.45,2025,Carte des loyers
Arancou,9.12,2025,Carte des loyers
Arandas,9.45,2025,Carte des loyers
Arandon-Passins,9.79,2025,Carte des loyers
Araujuzon,8.88,2025,Carte des loyers
Araules,7.53,2025,Carte des loyers
Araux,8.88,2025,Carte des loyers
Arbanats,11.9,2025,Carte des loyers
Arbas,8.58,2025,Carte des loyers
Arbecey,7.39,2025,Carte des loyers
Arbellara,10.56,2025,Carte des loyers
Arbent,8.92,2025,Carte des loyers
Arbigny,8.54,2025,Carte des loyers
Arbigny-sous-Varennes,8.37,2025,Carte des loyers
Arbin,12.14,2025,Carte des loyers
Arblade-le-Bas,7.98,2025,Carte des loyers
Arblade-le-Haut,7.98,2025,Carte des loyers
Arbois,11.52,2025,Carte des loyers
Arbon,8.58,2025,Carte des loyers
Arbonne,16.35,2025,Carte des loyers
Arbonne-la-Forêt,14.43,2025,Carte des loyers
Arboras,8.93,2025,Carte des loyers
Arbori,14.63,2025,Carte des loyers
Arbot,5.74,2025,Carte des loyers
Arbouans,9.32,2025,Carte des loyers
Arboucave,8.65,2025,Carte des loyers
Arbouet-Sussaute,9.12,2025,Carte des loyers
Arbourse,6.68,2025,Carte des loyers
Arboussols,8.97,2025,Carte des loyers
Arboys en Bugey,9.79,2025,Carte des loyers
Arbrissel,8.05,2025,Carte des loyers
Arbus,10.54,2025,Carte des loyers
Arbusigny,16.42,2025,Carte des loyers
Arbéost,8.92,2025,Carte des loyers
Arbérats-Sillègue,9.12,2025,Carte des loyers
Arc-en-Barrois,5.74,2025,Carte des loyers
Arc-et-Senans,8.72,2025,Carte des loyers
Arc-lès-Gray,8.32,2025,Carte des loyers
Arc-sous-Cicon,13.47,2025,Carte des loyers
Arc-sous-Montenot,8.72,2025,Carte des loyers
Arc-sur-Tille,9.58,2025,Carte des loyers
Arcachon,16.38,2025,Carte des loyers
Arcambal,8.19,2025,Carte des loyers
Arcangues,16.35,2025,Carte des loyers
Arceau,12.07,2025,Carte des loyers
Arcenant,9.14,2025,Carte des loyers
Arcens,6.79,2025,Carte des loyers
Arces,8.32,2025,Carte des loyers
Arces-Dilo,7.38,2025,Carte des loyers
Arcey,9.82,2025,Carte des loyers
Archail,8.55,2025,Carte des loyers
Archamps,21.04,2025,Carte des loyers
Archelange,10.1,2025,Carte des loyers
Arches,6.86,2025,Carte des loyers
Archettes,8.4,2025,Carte des loyers
Archiac,9.5,2025,Carte des loyers
Archignac,8.28,2025,Carte des loyers
Archignat,6.23,2025,Carte des loyers
Archigny,6.88,2025,Carte des loyers
Archingeay,7.88,2025,Carte des loyers
Archon,6.39,2025,Carte des loyers
Arcinges,8.53,2025,Carte des loyers
Arcins,11.91,2025,Carte des loyers
Arcis-le-Ponsart,8.7,2025,Carte des loyers
Arcis-sur-Aube,6.99,2025,Carte des loyers
Arcisses,7.59,2025,Carte des loyers
Arcizac-Adour,9.3,2025,Carte des loyers
Arcizac-ez-Angles,8.36,2025,Carte des loyers
Arcizans-Avant,8.36,2025,Carte des loyers
Arcizans-Dessus,8.36,2025,Carte des loyers
Arcomps,6.54,2025,Carte des loyers
Arcon,7.55,2025,Carte des loyers
Arconcey,8.94,2025,Carte des loyers
Arconsat,5.9,2025,Carte des loyers
Arconville,6.91,2025,Carte des loyers
Arcueil,22.56,2025,Carte des loyers
Arcy-Sainte-Restitue,9.33,2025,Carte des loyers
Arcy-sur-Cure,7.54,2025,Carte des loyers
Ardelles,9.81,2025,Carte des loyers
Ardelu,10.59,2025,Carte des loyers
Ardenais,6.54,2025,Carte des loyers
Ardenay-sur-Mérize,9.49,2025,Carte des loyers
Ardengost,9.48,2025,Carte des loyers
Ardentes,7.67,2025,Carte des loyers
Ardes,6.59,2025,Carte des loyers
Ardeuil-et-Montfauxelles,7.44,2025,Carte des loyers
Ardillières,9.86,2025,Carte des loyers
Ardin,8.39,2025,Carte des loyers
Ardizas,7.78,2025,Carte des loyers
Ardiège,9.99,2025,Carte des loyers
Ardoix,9.99,2025,Carte des loyers
Ardon,10.09,2025,Carte des loyers
Ardouval,8.89,2025,Carte des loyers
Ardres,9.08,2025,Carte des loyers
Aregno,12.38,2025,Carte des loyers
Areines,8.62,2025,Carte des loyers
Arelaune-en-Seine,9.8,2025,Carte des loyers
Aren,9.91,2025,Carte des loyers
Arengosse,8.3,2025,Carte des loyers
Arenthon,19.04,2025,Carte des loyers
Aresches,8.72,2025,Carte des loyers
Aressy,11.44,2025,Carte des loyers
Arette,8.88,2025,Carte des loyers
Arfeuille-Châtain,7.07,2025,Carte des loyers
Arfeuilles,7.55,2025,Carte des loyers
Arfons,7.58,2025,Carte des loyers
Argagnon,9.54,2025,Carte des loyers
Arganchy,9.66,2025,Carte des loyers
Argancy,11.96,2025,Carte des loyers
Argançon,7.2,2025,Carte des loyers
Argein,7.92,2025,Carte des loyers
Argeliers,7.98,2025,Carte des loyers
Argelliers,10.44,2025,Carte des loyers
Argelos,8.88,2025,Carte des loyers
Argelouse,8.66,2025,Carte des loyers
Argelès-Bagnères,9.3,2025,Carte des loyers
Argelès-Gazost,8.36,2025,Carte des loyers
Argelès-sur-Mer,11.54,2025,Carte des loyers
Argences,10.26,2025,Carte des loyers
Argences en Aubrac,7.0,2025,Carte des loyers
Argens-Minervois,8.03,2025,Carte des loyers
Argent-sur-Sauldre,6.96,2025,Carte des loyers
Argentan,7.88,2025,Carte des loyers
Argentat-sur-Dordogne,7.39,2025,Carte des loyers
Argentenay,8.12,2025,Carte des loyers
Argenteuil,18.23,2025,Carte des loyers
Argenteuil-sur-Armançon,8.51,2025,Carte des loyers
Argentine,11.35,2025,Carte des loyers
Argentières,12.19,2025,Carte des loyers
Argenton,7.64,2025,Carte des loyers
Argenton-sur-Creuse,7.14,2025,Carte des loyers
Argentonnay,6.84,2025,Carte des loyers
Argentré,8.14,2025,Carte des loyers
Argentré-du-Plessis,8.81,2025,Carte des loyers
Argenvilliers,6.68,2025,Carte des loyers
Argenvières,6.75,2025,Carte des loyers
Argers,8.28,2025,Carte des loyers
Arget,8.65,2025,Carte des loyers
Argilliers,10.49,2025,Carte des loyers
Argillières,6.79,2025,Carte des loyers
Argilly,9.86,2025,Carte des loyers
Argis,9.45,2025,Carte des loyers
Argiusta-Moriccio,10.56,2025,Carte des loyers
Argiésans,10.73,2025,Carte des loyers
Argol,9.61,2025,Carte des loyers
Argonay,16.42,2025,Carte des loyers
Argoules,8.82,2025,Carte des loyers
Argueil,8.19,2025,Carte des loyers
Arguel,7.34,2025,Carte des loyers
Arguenos,8.58,2025,Carte des loyers
Argut-Dessous,9.05,2025,Carte des loyers
Argy,6.38,2025,Carte des loyers
Arguves,10.92,2025,Carte des loyers
Arhansus,9.43,2025,Carte des loyers
Aries-Espénan,8.34,2025,Carte des loyers
Arifat,6.77,2025,Carte des loyers
Arignac,8.48,2025,Carte des loyers
Arinthod,9.27,2025,Carte des loyers
Arith,13.03,2025,Carte des loyers
Arlanc,7.17,2025,Carte des loyers
Arlay,8.45,2025,Carte des loyers
Arlebosc,8.13,2025,Carte des loyers
Arlempdes,6.48,2025,Carte des loyers
Arles,11.8,2025,Carte des loyers
Arles-sur-Tech,9.93,2025,Carte des loyers
Arlet,7.14,2025,Carte des loyers
Arleuf,6.93,2025,Carte des loyers
Arleux,9.47,2025,Carte des loyers
Arleux-en-Gohelle,10.32,2025,Carte des loyers
Arlos,9.05,2025,Carte des loyers
Armaillé,7.52,2025,Carte des loyers
Armancourt,11.24,2025,Carte des loyers
Armaucourt,8.52,2025,Carte des loyers
Armbouts-Cappel,10.75,2025,Carte des loyers
Armeau,8.74,2025,Carte des loyers
Armendarits,9.43,2025,Carte des loyers
Armentieux,6.87,2025,Carte des loyers
Armentières,9.5,2025,Carte des loyers
Armentières-en-Brie,11.92,2025,Carte des loyers
Armentières-sur-Avre,7.76,2025,Carte des loyers
Armentières-sur-Ourcq,9.33,2025,Carte des loyers
Armes,7.54,2025,Carte des loyers
Armillac,7.39,2025,Carte des loyers
Armissan,9.48,2025,Carte des loyers
Armix,8.97,2025,Carte des loyers
Armous-et-Cau,7.95,2025,Carte des loyers
Armoy,14.35,2025,Carte des loyers
Arnac,7.72,2025,Carte des loyers
Arnac-Pompadour,6.54,2025,Carte des loyers
Arnac-la-Poste,7.48,2025,Carte des loyers
Arnac-sur-Dourdou,6.56,2025,Carte des loyers
Arnage,9.88,2025,Carte des loyers
Arnancourt,7.83,2025,Carte des loyers
Arnas,11.56,2025,Carte des loyers
Arnaud-Guilhem,8.36,2025,Carte des loyers
Arnave,8.48,2025,Carte des loyers
Arnaville,9.82,2025,Carte des loyers
Arnay-le-Duc,7.23,2025,Carte des loyers
Arnay-sous-Vitteaux,8.14,2025,Carte des loyers
Arnayon,7.87,2025,Carte des loyers
Arnicourt,7.92,2025,Carte des loyers
Arnières-sur-Iton,9.97,2025,Carte des loyers
Arnos,9.56,2025,Carte des loyers
Arnouville,17.36,2025,Carte des loyers
Arnouville-lès-Mantes,14.28,2025,Carte des loyers
Arnèke,9.3,2025,Carte des loyers
Arné,9.3,2025,Carte des loyers
Arnéguy,9.5,2025,Carte des loyers
Aroffe,7.36,2025,Carte des loyers
Aromas,8.92,2025,Carte des loyers
Aron,7.31,2025,Carte des loyers
Aroue-Ithorots-Olhaïby,9.12,2025,Carte des loyers
Aroz,8.59,2025,Carte des loyers
Arpaillargues-et-Aureillac,11.14,2025,Carte des loyers
Arpajon,14.54,2025,Carte des loyers
Arpajon-sur-Cère,8.88,2025,Carte des loyers
Arpavon,7.73,2025,Carte des loyers
Arpenans,7.6,2025,Carte des loyers
Arpheuilles,6.38,2025,Carte des loyers
Arpheuilles-Saint-Priest,7.28,2025,Carte des loyers
Arphy,6.95,2025,Carte des loyers
Arquenay,7.52,2025,Carte des loyers
Arques,8.57,2025,Carte des loyers
Arques-la-Bataille,10.54,2025,Carte des loyers
Arquettes-en-Val,8.75,2025,Carte des loyers
Arquian,6.92,2025,Carte des loyers
Arquèves,9.1,2025,Carte des loyers
Arracourt,7.65,2025,Carte des loyers
Arradon,13.68,2025,Carte des loyers
Arraincourt,8.09,2025,Carte des loyers
Arrancourt,10.73,2025,Carte des loyers
Arrancy,8.65,2025,Carte des loyers
Arrancy-sur-Crusnes,10.33,2025,Carte des loyers
Arrans,9.03,2025,Carte des loyers
Arras,10.29,2025,Carte des loyers
Arras-en-Lavedan,8.36,2025,Carte des loyers
Arras-sur-Rhône,8.5,2025,Carte des loyers
Arrast-Larrebieu,8.5,2025,Carte des loyers
Arraute-Charritte,10.97,2025,Carte des loyers
Arraye-et-Han,8.86,2025,Carte des loyers
Arrayou-Lahitte,9.6,2025,Carte des loyers
Arre,6.95,2025,Carte des loyers
Arreau,9.48,2025,Carte des loyers
Arrelles,6.46,2025,Carte des loyers
Arrembécourt,6.61,2025,Carte des loyers
Arrens-Marsous,8.92,2025,Carte des loyers
Arrentières,7.2,2025,Carte des loyers
Arrentès-de-Corcieux,8.13,2025,Carte des loyers
Arrest,8.3,2025,Carte des loyers
Arreux,8.03,2025,Carte des loyers
Arriance,8.84,2025,Carte des loyers
Arricau-Bordes,8.51,2025,Carte des loyers
Arrien,10.46,2025,Carte des loyers
Arrien-en-Bethmale,7.74,2025,Carte des loyers
Arrigas,8.78,2025,Carte des loyers
Arrigny,6.84,2025,Carte des loyers
Arro,14.63,2025,Carte des loyers
Arrodets,9.3,2025,Carte des loyers
Arrodets-ez-Angles,9.48,2025,Carte des loyers
Arromanches-les-Bains,9.66,2025,Carte des loyers
Arronnes,7.54,2025,Carte des loyers
Arronville,13.71,2025,Carte des loyers
Arros-de-Nay,8.92,2025,Carte des loyers
Arrosès,6.87,2025,Carte des loyers
Arrout,7.92,2025,Carte des loyers
Arrouède,8.93,2025,Carte des loyers
Arry,9.72,2025,Carte des loyers
Arrènes,6.34,2025,Carte des loyers
Ars,8.13,2025,Carte des loyers
Ars-Laquenexy,11.96,2025,Carte des loyers
Ars-en-Ré,11.72,2025,Carte des loyers
Ars-les-Favets,7.07,2025,Carte des loyers
Ars-sur-Formans,11.22,2025,Carte des loyers
Ars-sur-Moselle,9.82,2025,Carte des loyers
Arsac,11.93,2025,Carte des loyers
Arsac-en-Velay,6.22,2025,Carte des loyers
Arsague,8.93,2025,Carte des loyers
Arsans,9.12,2025,Carte des loyers
Arsonval,6.67,2025,Carte des loyers
Arsure-Arsurette,11.52,2025,Carte des loyers
Arsy,10.1,2025,Carte des loyers
Art-sur-Meurthe,10.17,2025,Carte des loyers
Artagnan,7.95,2025,Carte des loyers
Artaise-le-Vivier,8.04,2025,Carte des loyers
Artaix,7.5,2025,Carte des loyers
Artalens-Souin,8.36,2025,Carte des loyers
Artannes-sur-Indre,9.89,2025,Carte des loyers
Artannes-sur-Thouet,8.14,2025,Carte des loyers
Artas,10.8,2025,Carte des loyers
Artassenx,9.29,2025,Carte des loyers
Artemare,10.36,2025,Carte des loyers
Artemps,8.21,2025,Carte des loyers
Artenay,9.98,2025,Carte des loyers
Arthaz-Pont-Notre-Dame,18.8,2025,Carte des loyers
Arthel,6.68,2025,Carte des loyers
Arthenac,9.5,2025,Carte des loyers
Arthez-d'Armagnac,7.98,2025,Carte des loyers
Arthez-d'Asson,8.92,2025,Carte des loyers
Arthez-de-Béarn,9.54,2025,Carte des loyers
Arthezé,7.69,2025,Carte des loyers
Arthies,12.81,2025,Carte des loyers
Arthon,7.15,2025,Carte des loyers
Arthonnay,7.06,2025,Carte des loyers
Arthun,7.25,2025,Carte des loyers
Arthès,9.0,2025,Carte des loyers
Arthémonay,8.91,2025,Carte des loyers
Artigat,7.85,2025,Carte des loyers
Artignosc-sur-Verdon,9.74,2025,Carte des loyers
Artigue,9.05,2025,Carte des loyers
Artigueloutan,11.44,2025,Carte des loyers
Artiguelouve,10.66,2025,Carte des loyers
Artiguemy,9.48,2025,Carte des loyers
Artigues,9.93,2025,Carte des loyers
Artigues-près-Bordeaux,11.65,2025,Carte des loyers
Artins,7.07,2025,Carte des loyers
Artix,11.34,2025,Carte des loyers
Artolsheim,11.28,2025,Carte des loyers
Artonne,9.45,2025,Carte des loyers
Artres,7.95,2025,Carte des loyers
Artzenheim,11.28,2025,Carte des loyers
Arudy,8.92,2025,Carte des loyers
Arue,9.85,2025,Carte des loyers
Arvert,10.73,2025,Carte des loyers
Arveyres,10.61,2025,Carte des loyers
Arvieu,7.65,2025,Carte des loyers
Arvieux,9.51,2025,Carte des loyers
Arvigna,8.88,2025,Carte des loyers
Arvillard,11.35,2025,Carte des loyers
Arville,10.1,2025,Carte des loyers
Arvillers,7.42,2025,Carte des loyers
Arvière-en-Valromey,8.97,2025,Carte des loyers
Arx,6.73,2025,Carte des loyers
Arzacq-Arraziguet,8.51,2025,Carte des loyers
Arzal,10.42,2025,Carte des loyers
Arzano,8.87,2025,Carte des loyers
Arzembouy,6.68,2025,Carte des loyers
Arzenc-d'Apcher,7.0,2025,Carte des loyers
Arzenc-de-Randon,6.81,2025,Carte des loyers
Arzens,7.85,2025,Carte des loyers
Arzillières-Neuville,6.61,2025,Carte des loyers
Arzon,12.69,2025,Carte des loyers
Arzviller,10.01,2025,Carte des loyers
Arâches-la-Frasse,14.46,2025,Carte des loyers
Arçais,8.17,2025,Carte des loyers
Arçay,7.09,2025,Carte des loyers
Arçon,13.47,2025,Carte des loyers
Arçonnay,8.02,2025,Carte des loyers
Arès,14.7,2025,Carte des loyers
Asasp-Arros,8.92,2025,Carte des loyers
Ascain,14.16,2025,Carte des loyers
Ascarat,9.5,2025,Carte des loyers
Aschbach,9.35,2025,Carte des loyers
Aschères-le-Marché,9.66,2025,Carte des loyers
Asco,11.53,2025,Carte des loyers
Ascou,8.58,2025,Carte des loyers
Ascoux,8.35,2025,Carte des loyers
Ascros,18.76,2025,Carte des loyers
Asfeld,7.81,2025,Carte des loyers
Aslonnes,7.33,2025,Carte des loyers
Asnan,6.71,2025,Carte des loyers
Asnans-Beauvoisin,8.92,2025,Carte des loyers
Asnelles,9.66,2025,Carte des loyers
Asnières,8.69,2025,Carte des loyers
Asnières-en-Bessin,8.3,2025,Carte des loyers
Asnières-en-Montagne,7.16,2025,Carte des loyers
Asnières-en-Poitou,7.64,2025,Carte des loyers
Asnières-la-Giraud,8.47,2025,Carte des loyers
Asnières-lès-Dijon,12.07,2025,Carte des loyers
Asnières-sous-Bois,7.02,2025,Carte des loyers
Asnières-sur-Blour,6.35,2025,Carte des loyers
Asnières-sur-Nouère,11.02,2025,Carte des loyers
Asnières-sur-Oise,14.01,2025,Carte des loyers
Asnières-sur-Saône,9.7,2025,Carte des loyers
Asnières-sur-Seine,24.59,2025,Carte des loyers
Asnières-sur-Vègre,7.1,2025,Carte des loyers
Asnois,6.17,2025,Carte des loyers
Aspach,12.47,2025,Carte des loyers
Aspach-Michelbach,12.47,2025,Carte des loyers
Aspach-le-Bas,12.47,2025,Carte des loyers
Aspet,8.58,2025,Carte des loyers
Aspin-Aure,9.48,2025,Carte des loyers
Aspin-en-Lavedan,8.36,2025,Carte des loyers
Aspiran,10.45,2025,Carte des loyers
Aspremont,18.7,2025,Carte des loyers
Aspres-lès-Corps,9.98,2025,Carte des loyers
Aspres-sur-Buëch,9.99,2025,Carte des loyers
Aspret-Sarrat,9.99,2025,Carte des loyers
Asprières,6.98,2025,Carte des loyers
Aspères,11.06,2025,Carte des loyers
Asque,9.48,2025,Carte des loyers
Asques,9.62,2025,Carte des loyers
Asquins,7.02,2025,Carte des loyers
Assac,7.68,2025,Carte des loyers
Assainvillers,8.4,2025,Carte des loyers
Assais-les-Jumeaux,7.1,2025,Carte des loyers
Assas,12.27,2025,Carte des loyers
Assat,10.66,2025,Carte des loyers
Assay,7.77,2025,Carte des loyers
Assenay,9.7,2025,Carte des loyers
Assencières,10.16,2025,Carte des loyers
Assenoncourt,6.94,2025,Carte des loyers
Assevent,7.42,2025,Carte des loyers
Assevillers,8.14,2025,Carte des loyers
Assier,7.61,2025,Carte des loyers
Assieu,11.46,2025,Carte des loyers
Assignan,6.87,2025,Carte des loyers
Assigny,6.78,2025,Carte des loyers
Assis-sur-Serre,6.97,2025,Carte des loyers
